HID	Gene.Symbol	Taxonomy	Gene.ID
124724	NA	7955	792884
124729	NA	7955	393767
124729	NA	7955	393989
124734	NA	7955	393379
124734	NA	7955	100151335
124737	NA	7955	402785
124737	NA	7955	402785
124748	NA	7955	677747
124748	NA	7955	100334077
124749	NA	7955	100144770
124751	NA	7227	34131
124823	NA	9544	705328
124823	NA	9606	100505724
124838	NA	9606	100506422
124881	NA	9544	697203
124881	NA	9606	100506127
124894	NA	7955	100334958
124935	NA	7955	100536909
124935	NA	7955	100334656
124944	NA	7955	100001422
124944	NA	7955	100334500
124948	NA	7955	797669
124948	NA	7955	100332212
124959	NA	7955	799891
124962	NA	7955	100535405
124962	NA	7955	100331080
124965	NA	7955	100001306
124967	NA	7955	100001597
124982	NA	7955	100006870
124982	NA	7955	100333000
125334	NA	10116	171521
125376	NA	7955	101883978
125376	NA	9606	266553
125376	NA	10090	218165
125381	NA	7955	569577
125381	NA	7955	100005637
125381	NA	7955	100005318
125391	NA	7955	566136
125391	NA	7955	566136
125391	NA	7955	796866
125391	NA	7955	100318116
125391	NA	7955	100535123
125391	NA	7955	100330842
125391	NA	7955	100330519
125391	NA	7955	100318255
125396	NA	7955	797305
125396	NA	7955	100535229
125396	NA	7955	559142
125399	NA	7955	555353
125399	NA	7955	327151
125402	NA	7955	100536537
125402	NA	7955	100536537
125402	NA	7955	100536537
125402	NA	7955	100148802
125404	NA	7955	100333734
125404	NA	7955	100333734
125406	NA	7955	566674
125406	NA	7955	555290
125429	NA	7955	100319971
125429	NA	7955	100329486
125431	NA	7955	563345
125433	NA	7955	100333844
125433	NA	7955	559131
125443	NA	7955	100334203
125453	NA	7955	108179108
125453	NA	7955	562564
125453	NA	6239	13191306
125453	NA	7955	641487
125453	NA	7955	559910
125453	NA	7955	100149327
125453	NA	7955	100003901
125453	NA	7955	795083
125453	NA	7955	101882661
125453	NA	7955	799853
125453	NA	7955	555422
125453	NA	7955	100329582
125453	NA	7955	101883177
125453	NA	7955	100535115
125453	NA	7955	101882440
125453	NA	7955	100334602
125453	NA	7955	327369
125453	NA	7955	101882356
125453	NA	7955	101885559
125453	NA	7955	101884910
125453	NA	7955	100150236
125453	NA	7955	795264
125473	NA	7955	100334940
125473	NA	7955	386940
125498	NA	7227	31168
125498	NA	7955	568691
125498	NA	7955	100331536
125500	NA	7955	100333708
125500	NA	7955	322379
125525	NA	7955	553280
125525	NA	7955	553279
125525	NA	7955	751766
125529	NA	7955	100334152
125529	NA	7955	101883119
125529	NA	7955	100333489
125529	NA	7955	101882984
125529	NA	7955	100333430
125529	NA	7955	101882858
125529	NA	7955	100535423
125529	NA	7955	101882913
125529	NA	7955	566752
125530	NA	7955	337495
125531	NA	7955	100329298
125531	NA	7955	100537949
125536	NA	7955	492696
125550	NA	7955	100329977
125550	NA	7955	565203
125557	NA	7955	563603
125557	NA	7955	563603
125558	NA	7955	103909721
125558	NA	7955	572114
125561	NA	7955	100331291
125568	NA	7955	100332902
125571	NA	7955	100334275
125575	NA	7955	100333296
125575	NA	7955	564748
125576	NA	7955	571410
125576	NA	7955	100330487
125576	NA	7955	562364
125579	NA	7955	561505
125579	NA	7955	561505
125593	NA	9544	713960
125593	NA	9606	341676
125607	NA	7227	41001
125721	NA	7227	32496
126254	NA	10116	304500
126314	NA	7227	34258
126609	NA	6239	172965
126657	NA	7227	32420
126744	NA	7955	492355
126828	NA	6239	173637
127356	NA	10116	293502
127600	NA	9544	711843
127977	NA	7955	561618
128031	NA	6239	173958
128031	NA	9544	697582
128031	NA	9606	2525
128032	NA	9544	715368
128032	NA	9606	3048
128032	NA	10090	15135
128032	NA	10116	293267
128033	NA	7955	449557
128033	NA	9544	694827
128033	NA	9544	694944
128033	NA	9606	6288
128033	NA	10090	20208
128033	NA	10090	20209
128034	NA	7227	35105
128034	NA	7955	558508
128034	NA	7955	641488
128034	NA	7955	795261
128034	NA	7955	795050
128034	NA	7955	100384899
128034	NA	7955	100384893
128034	NA	7955	100384903
128034	NA	7955	406731
128034	NA	7955	100384896
128034	NA	7955	100384897
128034	NA	7955	100384891
128034	NA	7955	100384901
128034	NA	7955	100379286
128034	NA	9544	574210
128034	NA	9606	54658
128034	NA	10090	394436
128034	NA	10116	24861
128035	NA	7955	791124
128035	NA	9544	695793
128035	NA	9606	1584
128035	NA	10090	13072
128035	NA	10116	24294
128036	NA	9544	718156
128036	NA	9606	2688
128037	NA	9606	3045
128039	NA	9544	719454
128039	NA	9606	1401
128039	NA	10090	12944
128039	NA	10116	25419
128040	NA	9544	703984
128040	NA	9606	5004
128040	NA	10116	24614
128044	NA	9606	1579
128044	NA	10090	666168
128044	NA	10090	100040843
128044	NA	10090	13117
128044	NA	10116	50549
128045	NA	7955	387527
128045	NA	9544	709290
128045	NA	9606	1580
128045	NA	10090	13120
128045	NA	10116	24307
128047	NA	6239	178279
128047	NA	7227	45329
128047	NA	7955	327089
128047	NA	9544	707504
128047	NA	9606	6136
128047	NA	10090	269261
128047	NA	10116	499782
128047	NA	10116	102555453
128048	NA	6239	176146
128048	NA	7227	35453
128048	NA	7955	336568
128048	NA	9606	6144
128048	NA	10090	19933
128048	NA	10116	79449
128054	NA	9606	8388
128054	NA	10090	258925
128054	NA	10116	287480
128057	NA	9544	706439
128057	NA	10090	258354
128057	NA	10116	287970
128057	NA	10116	100910999
128058	NA	9544	100427785
128058	NA	10090	258158
128058	NA	10090	258960
128058	NA	10090	258959
128058	NA	10116	287973
128058	NA	10116	405218
128059	NA	10116	288196
128059	NA	10116	406004
128062	NA	10090	258759
128062	NA	10116	289239
128063	NA	9544	702914
128063	NA	9606	390439
128063	NA	10090	257884
128063	NA	10116	290018
128064	NA	9544	708144
128064	NA	9606	284532
128064	NA	10116	290957
128065	NA	10090	258383
128065	NA	10116	292561
128066	NA	10090	258222
128066	NA	10116	293083
128066	NA	10116	100911035
128067	NA	9606	127066
128067	NA	10090	257958
128070	NA	9544	715627
128070	NA	9606	390054
128070	NA	10090	18370
128070	NA	10116	293262
128072	NA	10116	293304
128072	NA	10116	293304
128072	NA	10090	259078
128072	NA	10116	293304
128074	NA	10090	259161
128074	NA	10090	668035
128074	NA	10090	258745
128074	NA	10116	293340
128074	NA	10116	405919
128074	NA	10116	405920
128075	NA	9544	711771
128075	NA	9606	144125
128075	NA	10090	259034
128075	NA	10116	293364
128076	NA	10090	258729
128076	NA	10116	293389
128078	NA	9544	699579
128078	NA	9606	219986
128078	NA	10090	258675
128078	NA	10116	293759
128079	NA	10090	258805
128079	NA	10116	293761
128080	NA	10090	258674
128080	NA	10116	293762
128082	NA	10090	258700
128082	NA	10116	293789
128084	NA	9544	706880
128084	NA	10090	258481
128084	NA	10116	294138
128086	NA	9606	390167
128086	NA	10090	258582
128086	NA	10116	295735
128087	NA	9544	719278
128087	NA	9606	390168
128087	NA	10090	258580
128087	NA	10116	295736
128089	NA	9544	706448
128089	NA	9606	219477
128091	NA	10090	258524
128091	NA	10090	404329
128091	NA	10116	295839
128092	NA	10090	258450
128092	NA	10116	295863
128093	NA	9544	100425791
128093	NA	9606	81318
128093	NA	10090	258786
128094	NA	10090	258967
128094	NA	10090	404331
128094	NA	10116	404817
128097	NA	9544	694778
128097	NA	10090	29849
128097	NA	10116	298394
128108	NA	10090	258353
128108	NA	10116	308853
128108	NA	10116	405257
128109	NA	9544	699419
128109	NA	9606	403277
128109	NA	10090	259000
128109	NA	10116	363763
128110	NA	10116	365341
128110	NA	10116	293365
128111	NA	10090	259037
128111	NA	10116	365342
128112	NA	10090	258299
128112	NA	10116	365413
128115	NA	10090	258338
128115	NA	10116	366115
128122	NA	9544	698919
128122	NA	10090	258359
128122	NA	10116	404792
128125	NA	10090	258522
128125	NA	10116	404844
128125	NA	10116	404849
128127	NA	10090	110511
128127	NA	10116	404866
128128	NA	10090	258609
128128	NA	10116	404898
128130	NA	10116	100911571
128130	NA	10116	404938
128133	NA	10090	258679
128133	NA	10116	405032
128134	NA	10090	258531
128134	NA	10116	405046
128134	NA	10116	405306
128134	NA	10116	405047
128136	NA	9544	715028
128136	NA	10090	258498
128136	NA	10116	405079
128138	NA	10090	258778
128138	NA	10116	405089
128138	NA	10116	405090
128141	NA	9606	135948
128141	NA	10090	258207
128141	NA	10116	405140
128143	NA	9606	390883
128143	NA	10090	258075
128143	NA	10090	258074
128143	NA	10116	405180
128144	NA	9606	125962
128144	NA	10090	258515
128144	NA	10116	300414
128144	NA	10116	405172
128148	NA	10116	405265
128148	NA	10116	302254
128149	NA	9544	699033
128149	NA	9606	26341
128149	NA	10116	404983
128150	NA	10090	258731
128150	NA	10116	405290
128151	NA	9544	707900
128151	NA	9606	26211
128151	NA	10090	258016
128151	NA	10116	405331
128152	NA	10090	257898
128152	NA	10116	405339
128155	NA	9544	708353
128155	NA	9606	219428
128155	NA	10090	258453
128155	NA	10116	405948
128156	NA	9606	81328
128156	NA	10090	258975
128156	NA	10116	405952
128157	NA	9544	709347
128157	NA	9606	403253
128157	NA	10090	258985
128157	NA	10116	405955
128162	NA	9606	403273
128162	NA	10090	257972
128162	NA	10090	258035
128162	NA	10116	406001
128162	NA	10116	406002
128162	NA	10116	406003
128165	NA	10090	259039
128165	NA	10116	406024
128168	NA	10090	407788
128168	NA	10116	414826
128170	NA	9544	100430377
128170	NA	9606	7594
128170	NA	10090	238690
128170	NA	10116	499563
128172	NA	10090	259114
128173	NA	9544	710506
128173	NA	9544	708163
128173	NA	10116	406039
128173	NA	10116	294186
128173	NA	10116	294188
128173	NA	10116	499397
128174	NA	9606	283767
128174	NA	9606	727832
128174	NA	9606	102723623
128174	NA	9606	440243
128178	NA	7955	563286
128178	NA	7955	368846
128178	NA	7955	368615
128178	NA	7955	30762
128178	NA	7955	326022
128178	NA	7955	767810
128178	NA	7955	30763
128178	NA	7955	563286
128178	NA	7955	368703
128178	NA	7955	100332219
128179	NA	9606	401535
128181	NA	10116	24421
128182	NA	6239	175901
128182	NA	7227	34149
128182	NA	7955	415169
128182	NA	9544	697513
128182	NA	9606	6207
128182	NA	10090	68052
128183	NA	9606	414236
128185	NA	9544	723064
128185	NA	9606	391190
128186	NA	9544	710565
128186	NA	9606	390142
128187	NA	9544	574260
128187	NA	9606	514
128188	NA	9544	702304
128188	NA	9606	388115
128188	NA	10090	214239
128189	NA	9544	711762
128189	NA	9606	2824
128189	NA	10090	14758
128190	NA	9544	696933
128190	NA	9606	245911
128191	NA	7227	42895
128191	NA	9544	100430790
128191	NA	9606	431705
128191	NA	10090	215095
128191	NA	10116	296129
128192	NA	6239	172718
128192	NA	7955	415141
128192	NA	9544	716455
128192	NA	9606	23673
128192	NA	10090	100226
128192	NA	10116	65033
128194	NA	7955	415146
128195	NA	7955	447889
128195	NA	7955	791647
128195	NA	7955	402953
128197	NA	7955	406449
128197	NA	9544	713353
128197	NA	9606	10728
128197	NA	10090	100043508
128197	NA	10090	56351
128197	NA	10116	362809
128199	NA	9544	574244
128199	NA	9606	2328
128199	NA	10090	14262
128199	NA	10116	84493
128200	NA	7955	436598
128200	NA	9544	709055
128200	NA	9606	5358
128200	NA	10090	102866
128200	NA	10116	81748
128202	NA	7227	34281
128202	NA	7955	436734
128202	NA	7955	336637
128202	NA	9544	693792
128202	NA	9606	7295
128202	NA	10090	22166
128202	NA	10116	116484
128207	NA	7955	572021
128207	NA	7955	100005927
128214	NA	9544	699275
128214	NA	9544	698395
128214	NA	9606	158983
128215	NA	9606	283160
128215	NA	10090	258811
128215	NA	10090	404322
128216	NA	9544	711637
128216	NA	9606	130120
128216	NA	10090	19695
128216	NA	10116	24620
128224	NA	9544	100428398
128224	NA	10090	20887
128224	NA	10116	83783
128225	NA	9544	705780
128225	NA	9606	6539
128225	NA	10090	14411
128225	NA	10116	50676
128226	NA	9544	720502
128226	NA	9606	3159
128226	NA	10090	111241
128226	NA	10090	15361
128226	NA	10116	117062
128227	NA	9544	574236
128227	NA	9606	23436
128227	NA	10090	67868
128227	NA	10116	298567
128228	NA	7955	445123
128228	NA	7955	405841
128229	NA	6239	175419
128229	NA	7227	41183
128229	NA	7955	795591
128229	NA	9606	112714
128229	NA	10090	22144
128229	NA	10090	22147
128229	NA	10116	500319
128229	NA	10116	500363
128231	NA	7955	445201
128231	NA	7955	445201
128232	NA	7955	445209
128232	NA	10116	294376
128235	NA	6239	187247
128235	NA	7227	39725
128235	NA	7227	39726
128235	NA	7955	402905
128235	NA	9544	710457
128235	NA	9606	51123
128235	NA	10090	68036
128236	NA	6239	175047
128237	NA	9544	705095
128237	NA	9606	445347
128238	NA	9606	445372
128238	NA	10090	94094
128238	NA	10090	434218
128238	NA	10116	101241893
128243	NA	7955	751622
128243	NA	7955	555902
128243	NA	9544	706758
128243	NA	9606	145447
128243	NA	10090	100504285
128244	NA	9606	3042
128245	NA	7955	445481
128245	NA	7955	541368
128246	NA	10116	295750
128246	NA	9544	709204
128246	NA	9606	81168
128246	NA	10090	259019
128246	NA	10116	295750
128249	NA	10090	381809
128249	NA	10116	450222
128250	NA	9544	699917
128250	NA	9606	26682
128250	NA	9606	81099
128250	NA	9606	79501
128250	NA	10116	296016
128250	NA	10116	499858
128250	NA	10116	499857
128250	NA	10116	499860
128251	NA	9544	613249
128251	NA	9544	574147
128251	NA	9544	100427327
128251	NA	9606	7364
128251	NA	10090	243085
128251	NA	10090	231396
128251	NA	10116	83808
128252	NA	9544	100427312
128252	NA	9606	126017
128256	NA	7955	368923
128256	NA	7955	561024
128256	NA	7955	558960
128257	NA	7955	447810
128259	NA	7955	447909
128259	NA	9544	706777
128262	NA	9544	705993
128262	NA	9606	127059
128262	NA	10090	258458
128263	NA	9544	722007
128263	NA	9606	127069
128265	NA	9544	701049
128265	NA	9606	122740
128266	NA	9544	701881
128266	NA	9606	390429
128266	NA	10090	258657
128267	NA	9544	694505
128267	NA	9606	401994
128268	NA	9544	100425539
128268	NA	9606	401666
128269	NA	9544	715653
128269	NA	9606	283111
128270	NA	9544	708943
128270	NA	9606	442186
128271	NA	10090	257900
128272	NA	9606	81392
128275	NA	9606	1379
128275	NA	10090	12946
128275	NA	10116	54243
128276	NA	7955	368214
128276	NA	9544	705186
128276	NA	9606	219539
128276	NA	10090	241525
128276	NA	10116	502643
128277	NA	10090	381405
128277	NA	10116	100362089
128279	NA	9544	715628
128279	NA	9606	390271
128279	NA	9606	26595
128279	NA	10090	258869
128279	NA	10116	300560
128279	NA	10116	405099
128292	NA	7955	449789
128292	NA	9544	697825
128292	NA	9606	9478
128292	NA	10116	171051
128295	NA	7955	449823
128301	NA	6239	176016
128301	NA	9606	5634
128301	NA	10090	110639
128301	NA	10116	24689
128306	NA	10090	69774
128306	NA	10116	293749
128306	NA	10116	293750
128306	NA	10116	100912573
128307	NA	9544	100423854
128307	NA	9606	492311
128307	NA	10090	109169
128307	NA	10116	100363266
128308	NA	10090	100043188
128308	NA	10090	399676
128308	NA	10090	207213
128308	NA	10090	668359
128308	NA	10090	399674
128308	NA	10090	100042761
128308	NA	10090	668325
128309	NA	9544	706971
128309	NA	9606	440068
128310	NA	9606	2086
128312	NA	7955	492358
128312	NA	7955	322617
128312	NA	7955	566647
128312	NA	7955	497173
128312	NA	7955	565892
128316	NA	7955	450058
128316	NA	9544	703511
128316	NA	9606	474383
128316	NA	9606	8263
128316	NA	9606	474384
128316	NA	10090	14070
128316	NA	10116	501661
128318	NA	9544	705652
128318	NA	9606	23285
128318	NA	10090	231570
128318	NA	10116	100364240
128326	NA	7955	795175
128326	NA	9544	100429311
128326	NA	9606	56936
128326	NA	10090	380768
128326	NA	10116	500686
128332	NA	9606	90333
128335	NA	9544	711832
128335	NA	10116	24994
128338	NA	10116	494265
128338	NA	10116	685945
128338	NA	10116	286957
128338	NA	10116	286893
128338	NA	10116	297439
128340	NA	10090	171193
128340	NA	10090	171192
128340	NA	10116	494263
128340	NA	10116	494291
128341	NA	10090	81012
128341	NA	10090	622032
128341	NA	10090	100043103
128341	NA	10090	546943
128341	NA	10090	546944
128341	NA	10090	622222
128341	NA	10116	494268
128342	NA	10090	100042437
128342	NA	10090	100312476
128342	NA	10090	100312471
128342	NA	10090	100312470
128342	NA	10116	494287
128343	NA	10090	171236
128343	NA	10116	494288
128343	NA	10116	100312945
128343	NA	10116	494242
128344	NA	10090	171263
128344	NA	10116	494292
128344	NA	10116	494297
128344	NA	10116	494299
128345	NA	10090	113860
128345	NA	10116	494251
128347	NA	9544	735307
128347	NA	9544	717562
128347	NA	9606	1442
128347	NA	9606	1443
128348	NA	9544	574398
128348	NA	9606	60489
128351	NA	9544	692338
128351	NA	9606	79168
128351	NA	10116	100912499
128351	NA	10116	361493
128351	NA	10116	100912456
128351	NA	10116	690948
128352	NA	7955	102467220
128352	NA	7955	791453
128352	NA	7955	565708
128352	NA	7955	563036
128352	NA	7955	100536229
128352	NA	7955	556341
128352	NA	7955	571647
128352	NA	9544	699243
128352	NA	9606	3105
128352	NA	10090	14972
128352	NA	10090	14964
128352	NA	10090	667977
128352	NA	10090	14963
128352	NA	10090	69717
128352	NA	10090	15015
128352	NA	10090	110557
128352	NA	10090	15018
128352	NA	10090	15007
128352	NA	10090	15006
128352	NA	10090	15013
128352	NA	10116	414790
128352	NA	10116	24973
128352	NA	10116	368153
128352	NA	10116	309603
128352	NA	10116	414792
128352	NA	10116	414779
128352	NA	10116	309607
128352	NA	10116	24974
128352	NA	10116	414783
128352	NA	10116	414819
128352	NA	10116	414793
128352	NA	10116	100364500
128353	NA	9544	574211
128353	NA	9606	30835
128353	NA	10090	170780
128353	NA	10116	501797
128354	NA	9544	100425804
128355	NA	9544	717960
128355	NA	9606	50839
128355	NA	10090	387346
128355	NA	10116	78982
128357	NA	9544	710771
128357	NA	9606	93621
128357	NA	10090	67568
128357	NA	10116	282585
128358	NA	9544	712487
128358	NA	9606	55335
128359	NA	7955	795505
128359	NA	9544	714767
128359	NA	9606	2060
128359	NA	10090	13858
128359	NA	10116	313474
128362	NA	10090	238405
128362	NA	10090	238406
128363	NA	10090	382007
128363	NA	10090	13525
128364	NA	9544	715827
128364	NA	9606	8748
128364	NA	10090	384806
128364	NA	10090	23793
128364	NA	10090	546055
128365	NA	9606	338821
128366	NA	9544	100427780
128366	NA	9606	64860
128366	NA	10090	494468
128366	NA	10116	102552920
128367	NA	9544	698523
128367	NA	9606	494119
128368	NA	9606	494197
128369	NA	10090	23962
128369	NA	10116	304549
128372	NA	7955	796767
128373	NA	9544	705378
128373	NA	9606	169981
128374	NA	9544	715996
128374	NA	9544	722781
128374	NA	9606	400735
128374	NA	9606	441873
128374	NA	9606	645359
128374	NA	9606	440561
128374	NA	9606	343068
128374	NA	9606	653619
128374	NA	9606	343070
128376	NA	9606	399726
128379	NA	9606	121275
128379	NA	10090	634104
128379	NA	10090	545140
128382	NA	10090	257931
128383	NA	10090	258023
128383	NA	10090	257956
128383	NA	10116	404795
128383	NA	10116	405232
128384	NA	10090	258512
128384	NA	10090	258056
128384	NA	10116	293596
128386	NA	9544	619507
128386	NA	9606	245934
128391	NA	9544	710925
128391	NA	9606	11262
128391	NA	10090	434484
128391	NA	10116	316580
128393	NA	9606	391002
128393	NA	9606	441871
128393	NA	10090	242736
128393	NA	10116	502994
128397	NA	7227	43512
128397	NA	7955	503524
128399	NA	7955	100535280
128399	NA	9544	641435
128399	NA	9606	22999
128399	NA	10090	116837
128399	NA	10116	84556
128400	NA	9606	9235
128404	NA	9606	414318
128406	NA	6239	177073
128406	NA	7227	34849
128406	NA	7955	406807
128406	NA	7955	393313
128406	NA	9544	715437
128406	NA	9606	7334
128406	NA	10090	93765
128406	NA	10116	116725
128409	NA	9544	700881
128409	NA	9606	219348
128410	NA	9606	56127
128411	NA	9544	699044
128411	NA	9606	56124
128411	NA	10090	93890
128411	NA	10116	548106
128412	NA	9544	706293
128412	NA	10090	67861
128412	NA	10116	296972
128412	NA	10116	100910708
128413	NA	9544	100425340
128413	NA	9606	163087
128413	NA	10090	73729
128415	NA	9606	2995
128415	NA	10090	71683
128415	NA	10116	364837
128416	NA	7955	334613
128417	NA	7955	553966
128417	NA	7955	553967
128417	NA	9544	711450
128417	NA	10090	12969
128417	NA	10090	12968
128417	NA	10116	689947
128418	NA	7227	38456
128418	NA	9544	712934
128418	NA	9606	7316
128418	NA	10090	22190
128418	NA	10116	50522
128419	NA	7955	503609
128419	NA	7955	100534669
128420	NA	7955	503756
128420	NA	7955	368225
128422	NA	9544	702133
128422	NA	10090	504193
128423	NA	10090	433719
128423	NA	10090	242502
128423	NA	10090	101055863
128423	NA	10090	432860
128423	NA	10090	102640809
128423	NA	10090	100502896
128423	NA	10090	623197
128423	NA	10090	545637
128423	NA	10090	667780
128423	NA	10090	623272
128423	NA	10090	100502924
128423	NA	10090	100862015
128426	NA	7955	100124605
128426	NA	7955	563490
128426	NA	7955	560974
128426	NA	7955	564549
128426	NA	7955	100330556
128426	NA	7955	100000857
128426	NA	7955	101884412
128426	NA	7955	100005210
128426	NA	7955	326722
128426	NA	7955	100004810
128426	NA	7955	100538106
128426	NA	7955	100149997
128426	NA	7955	100536401
128426	NA	7955	560238
128426	NA	7955	100332744
128426	NA	7955	570661
128426	NA	7955	100333322
128426	NA	7955	100126106
128426	NA	7955	100333437
128426	NA	7955	563569
128426	NA	7955	100333496
128426	NA	7955	541335
128426	NA	7955	100334559
128426	NA	7955	561322
128426	NA	7955	100334869
128426	NA	7955	100329560
128426	NA	7955	100329290
128426	NA	7955	560748
128426	NA	7955	100126107
128426	NA	9544	714818
128426	NA	9606	8349
128430	NA	7955	541424
128431	NA	7955	541446
128431	NA	10090	74103
128432	NA	6239	174844
128432	NA	7227	43582
128432	NA	7955	192309
128432	NA	9544	706960
128432	NA	9606	7167
128432	NA	10090	21991
128432	NA	10116	100911515
128433	NA	9606	388199
128434	NA	9544	713931
128434	NA	9606	390927
128438	NA	9544	699135
128438	NA	9606	85290
128438	NA	10090	435285
128438	NA	10116	501725
128439	NA	7955	567758
128439	NA	9544	699104
128439	NA	9606	146206
128439	NA	10090	234695
128439	NA	10116	307797
128440	NA	9544	715661
128440	NA	10090	66784
128440	NA	10116	287741
128441	NA	10090	240755
128441	NA	10116	289035
128442	NA	7955	792692
128442	NA	10090	353204
128446	NA	10090	74400
128446	NA	10116	308561
128447	NA	9544	704214
128447	NA	9606	60494
128447	NA	10090	70884
128447	NA	10116	308810
128448	NA	10090	73390
128448	NA	10116	309790
128449	NA	10090	101197
128449	NA	10116	312301
128450	NA	10090	75471
128450	NA	10116	313163
128452	NA	10090	108168153
128452	NA	10090	108168156
128452	NA	10090	102639037
128452	NA	10090	545047
128452	NA	10090	666186
128452	NA	10090	666207
128452	NA	10090	666253
128452	NA	10090	100504444
128452	NA	10090	100042055
128452	NA	10090	71826
128452	NA	10090	666376
128452	NA	10090	100861719
128452	NA	10090	666420
128452	NA	10090	666485
128452	NA	10090	100041106
128452	NA	10090	102636948
128452	NA	10090	100042342
128452	NA	10090	666561
128452	NA	10090	666723
128452	NA	10090	666647
128452	NA	10090	102635261
128452	NA	10090	666660
128452	NA	10090	666678
128452	NA	10090	666675
128452	NA	10090	102636873
128452	NA	10090	102634269
128452	NA	10090	102638116
128452	NA	10090	102634872
128452	NA	10090	102640955
128452	NA	10090	102635554
128452	NA	10090	102635067
128452	NA	10090	102637812
128452	NA	10090	102639794
128452	NA	10090	102639037
128452	NA	10090	385138
128452	NA	10090	102631639
128452	NA	10090	102634304
128452	NA	10090	102640847
128452	NA	10090	102636283
128452	NA	10090	102631744
128452	NA	10090	102636509
128454	NA	9544	695067
128454	NA	10090	381218
128454	NA	10116	361747
128456	NA	10090	100303744
128456	NA	10090	20755
128460	NA	6239	181494
128460	NA	6239	182726
128460	NA	7227	33953
128462	NA	6239	173398
128462	NA	7227	41713
128462	NA	7955	569960
128466	NA	6239	180464
128466	NA	7955	541523
128466	NA	9544	713487
128466	NA	9606	9470
128466	NA	10090	26987
128467	NA	7955	544656
128467	NA	9606	9068
128467	NA	10090	72713
128474	NA	9544	695262
128474	NA	9606	100506564
128474	NA	10090	71868
128474	NA	10116	498350
128476	NA	7955	550335
128476	NA	10090	102443350
128476	NA	10116	102549471
128478	NA	7955	550378
128478	NA	7955	550378
128480	NA	7955	550477
128480	NA	9544	100430031
128480	NA	9606	100526783
128480	NA	9606	348110
128480	NA	10090	70420
128480	NA	10116	308765
128482	NA	9544	702884
128482	NA	9606	139425
128483	NA	9544	709686
128483	NA	9606	203413
128487	NA	7955	386769
128487	NA	9544	722426
128488	NA	7955	553187
128488	NA	9544	694822
128489	NA	7955	553205
128489	NA	9606	3841
128489	NA	10116	294392
128491	NA	7955	552981
128491	NA	9544	715474
128491	NA	9606	2882
128491	NA	10090	67305
128491	NA	10116	298376
128492	NA	7955	553412
128492	NA	7955	798555
128500	NA	9544	710445
128500	NA	9606	388567
128501	NA	9544	709900
128501	NA	9606	390980
128504	NA	9544	700999
128504	NA	9606	56123
128511	NA	6239	183205
128511	NA	7955	554134
128511	NA	9544	677707
128511	NA	9606	51030
128511	NA	10090	67510
128511	NA	10116	687358
128512	NA	7955	554168
128512	NA	9544	713882
128512	NA	9606	4629
128512	NA	10090	17880
128512	NA	10116	24582
128514	NA	7955	30083
128514	NA	9606	4830
128514	NA	10090	18102
128514	NA	10116	191575
128515	NA	10090	554292
128516	NA	9544	709469
128516	NA	9606	170487
128516	NA	10090	70362
128516	NA	10116	100911682
128518	NA	9544	702745
128518	NA	9606	92345
128518	NA	10090	234344
128518	NA	10116	306387
128524	NA	9544	706874
128524	NA	9606	57573
128524	NA	10090	330463
128528	NA	7955	100141350
128528	NA	7955	327615
128528	NA	7955	570524
128528	NA	7955	678538
128528	NA	7955	100124600
128528	NA	7955	797437
128528	NA	7955	570508
128529	NA	9544	714325
128529	NA	9606	100526694
128534	NA	10090	574404
128534	NA	10090	574405
128534	NA	10090	434795
128534	NA	10090	546325
128534	NA	10090	434797
128535	NA	10090	433492
128535	NA	10090	71425
128537	NA	9544	702326
128537	NA	10090	100503799
128537	NA	10090	15331
128537	NA	10090	627375
128537	NA	10116	114637
128537	NA	10116	100360316
128538	NA	9544	701630
128538	NA	9606	152586
128538	NA	10090	67555
128538	NA	10116	304646
128539	NA	9606	374928
128539	NA	10090	232855
128539	NA	10116	308318
128544	NA	7955	30471
128544	NA	7227	42596
128544	NA	7955	30471
128548	NA	6239	175299
128549	NA	6239	3565767
128549	NA	7955	30622
128551	NA	6239	3564869
128551	NA	6239	179747
128554	NA	6239	178869
128554	NA	6239	176036
128554	NA	6239	181016
128554	NA	6239	187123
128554	NA	6239	3896818
128562	NA	7955	559336
128564	NA	7955	566757
128564	NA	7955	768144
128565	NA	7955	571123
128565	NA	9544	719200
128565	NA	9606	2832
128566	NA	7955	568265
128566	NA	9544	710702
128570	NA	6239	174536
128570	NA	7227	32780
128570	NA	7955	100150068
128570	NA	7955	100330283
128570	NA	9544	702245
128570	NA	9606	3738
128570	NA	10090	16491
128570	NA	10116	29731
128571	NA	6239	172840
128571	NA	7227	44544
128575	NA	10116	690795
128575	NA	9544	701863
128575	NA	9606	55766
128575	NA	10090	232440
128575	NA	10116	690795
128576	NA	7955	393166
128578	NA	9544	708314
128578	NA	9606	9734
128578	NA	10090	79221
128578	NA	10116	687001
128580	NA	7227	33715
128584	NA	9544	717288
128584	NA	9606	969
128584	NA	10090	12515
128584	NA	10116	29187
128585	NA	7955	259196
128594	NA	6239	184117
128594	NA	6239	175026
128594	NA	6239	185332
128594	NA	6239	175029
128594	NA	6239	175033
128594	NA	6239	191679
128594	NA	6239	179266
128594	NA	6239	180072
128594	NA	6239	191675
128594	NA	6239	179262
128594	NA	6239	191670
128594	NA	6239	179340
128594	NA	6239	186670
128594	NA	6239	186326
128594	NA	6239	186251
128594	NA	6239	178049
128594	NA	7227	3771891
